COUNTRY,ADMIN1,MONTH,total_events,total_fatalities,label,rainfall_mm,drought_index,temp_celsius,poverty_rate,literacy_rate,infrastructure_score,past_conflicts_3mo
Algeria,Blida,2002-09,1,6,1,69.4647524914709,4.075038884918788,33.334839655253916,0.34237554016173,0.8717197922129925,0.3236292739639302,3
Algeria,Blida,2003-04,1,17,1,58.54342174686254,1.615948924158967,28.568300227100153,0.45088346039200183,0.7533212158532521,0.8834826660836563,5
Algeria,Blida,2003-05,1,2,1,43.0641256386319,4.9113228067784815,29.775871649056494,0.3024433012807101,0.8057339251413784,0.7955792994860525,3
Algeria,Blida,2005-07,1,14,1,29.70305550628271,3.543102002175655,31.064678794565516,0.3484917842274867,0.7674602709740624,0.4564661504725483,2
Algeria,Blida,2007-04,2,6,1,51.06970095865958,0.3122467783339089,25.04857800162235,0.5433244240335169,0.6509416917159476,0.5513471352589683,2
Algeria,Blida,2007-05,1,0,0,77.12797588646944,0.1758035664431934,30.74946329116104,0.414786675518957,0.7528169448217064,0.5371701483003083,4
Algeria,Blida,2007-06,1,0,0,64.28187488260409,0.8420397450501499,25.49431765500699,0.5135653152906935,0.8345280683500451,0.8168965032261155,1
Algeria,Blida,2007-09,1,4,1,35.08522442576024,3.639279340250734,25.36612983198511,0.6117878456564754,0.8239629640943069,0.5127806186960218,1
Algeria,Bordj Bou Arreridj,1997-01,1,7,1,63.46361851702364,0.9186946292121395,26.184000083075592,0.37041101109317254,0.5324230105666699,0.32878809997091235,5
Algeria,Bordj Bou Arreridj,1997-05,1,27,1,67.70634759457674,2.5574338460441677,25.133805495165134,0.48417001916302044,0.6850403842172468,0.4288133098822223,1
Algeria,Bordj Bou Arreridj,1998-03,1,42,1,42.32285127597734,0.4663006009041587,29.46646929797149,0.5887939466865681,0.6589285855829,0.42934179447909354,4
Algeria,Bordj Bou Arreridj,1998-08,1,17,1,63.07450211891056,4.6044307891509755,27.801631965435167,0.5575615963846873,0.8008034983119459,0.8695446287978319,2
Algeria,Bordj Bou Arreridj,2006-03,1,3,1,61.16417436892,1.7198030679178378,25.526326756148663,0.4699217179909254,0.7005503758183134,0.854432860805713,0
Algeria,Bordj Bou Arreridj,2008-01,2,2,1,37.14059404338754,4.540660282803154,29.023515099464465,0.3916917553636775,0.6398804434277678,0.48035597219529247,0
Algeria,Bordj Bou Arreridj,2009-02,1,5,1,67.15574720696567,4.724378209552722,26.17445268784096,0.40375099061650876,0.7825399042372807,0.30166026006575286,1
Algeria,Bordj Bou Arreridj,2009-12,1,3,1,71.21569052736469,0.030643236568403953,26.01578888890597,0.4165676059981328,0.6894314081343595,0.6101985785475583,2
Algeria,Bouira,1998-03,1,12,1,81.66102486350553,2.32067593599366,27.14605165470463,0.3744227644730759,0.60264961110119,0.7783439531236802,1
Algeria,Bouira,1998-10,1,26,1,81.07604104069806,0.12328027853446444,28.39038106699865,0.5495378174448489,0.8561667690440903,0.4611629891680682,2
Algeria,Bouira,1999-01,1,7,1,32.44661264085818,4.543463831514529,28.16954294813226,0.26270762613591486,0.5452191392612207,0.5634264156296902,2
Algeria,Bouira,1999-03,1,2,1,41.243499201697546,2.5920377236728793,25.910252453241508,0.6837270603586383,0.5072350827541946,0.40367352274003704,3
Algeria,Bouira,1999-06,1,2,1,70.3007053441732,0.3747200634924841,29.541333622318206,0.58949275098577,0.5575644130592158,0.49643716170975327,1
Algeria,Bouira,1999-12,1,2,1,70.27571901824417,0.5513836413828344,26.33281754676103,0.34908152608338694,0.5654573013989377,0.7553118017201343,2
Algeria,Bouira,2000-04,1,10,1,70.30095372612095,1.9175451224636952,25.035046534173844,0.22127378463531783,0.7152168800190263,0.5569687647842927,2
Algeria,Bouira,2000-08,1,3,1,137.05462981309444,4.701170964364447,22.595935053697946,0.5556515861894631,0.749946200254815,0.5683625062578397,2
Algeria,Bouira,2000-09,1,2,1,71.41781021386333,3.4645457578404044,29.949535442997064,0.5671795224849165,0.6794444536235197,0.7737309879548884,1
Algeria,Bouira,2000-12,1,2,1,82.71131280361197,4.338094330945662,27.037170228582024,0.6818113052637882,0.5816684981115903,0.7577836453874726,3
Algeria,Bouira,2002-03,1,2,1,79.08003526986406,1.8322832316998983,27.632617075531545,0.32685277878758245,0.5528763595175701,0.41229167682742596,2
Algeria,Bouira,2002-04,1,4,1,73.02782502611596,0.2160684977499916,30.137408747098547,0.24136254510211191,0.6968607876494906,0.5491633076494266,3
Algeria,Bouira,2002-12,3,15,1,53.69461510719309,4.871588186022071,25.56778130520655,0.6575673788592162,0.7261932350479248,0.809314701727587,3
Algeria,Bouira,2003-01,1,1,1,75.17938440986535,0.08586495331184774,22.876802254577616,0.32932451730638757,0.6215845486813896,0.5740426094667015,1
Algeria,Bouira,2003-05,1,5,1,44.54349570924856,4.738258265405445,27.209342106645657,0.5607657236619409,0.5881759789363896,0.6970580897562288,0
Algeria,Bouira,2003-06,2,1,1,55.26362786519982,1.8433871192457234,27.923884656240887,0.23032981891383897,0.5322370907389709,0.48357728958619745,3
Algeria,Bouira,2003-08,1,2,1,50.29272904341793,0.050452025109407606,26.21145280151888,0.5802924024880834,0.5104977947968931,0.3357351369371668,1
Algeria,Bouira,2003-09,2,3,1,61.63748278772645,3.4457861586225413,31.421212734228508,0.2635129485685702,0.542294572334472,0.3989394189276771,1
Algeria,Bouira,2003-10,3,10,1,106.29317133347017,4.9027015201567705,19.54150029683593,0.5477931740208017,0.7968317649135763,0.541032535287654,2
Algeria,Bouira,2004-04,1,0,0,22.654696148165037,4.828128614187962,30.360169913699348,0.46617152392670236,0.6376074600615558,0.5120802170333502,1
Algeria,Bouira,2004-06,1,0,0,73.72520380749027,0.8046850560120922,29.373460951092678,0.6777440652336302,0.5109675661607609,0.8373844564746755,4
Algeria,Bouira,2005-10,1,2,1,27.745682576206967,0.9062390303307749,28.370312333101378,0.21845882153867152,0.7032661087417378,0.6273736022876546,1
Algeria,Bouira,2005-12,1,1,1,50.56136268421133,2.8276945730983005,16.99229535159271,0.3460243729000291,0.7144269067554501,0.6762932382564639,2
Algeria,Bouira,2006-01,1,14,1,81.77901193934733,3.186524132141622,30.851666349810806,0.2347544586671219,0.6714755118449574,0.7132096288177079,1
Algeria,Bouira,2006-03,1,0,0,61.285600381909255,3.697089568329328,23.920697668092345,0.6395988176198595,0.5442731248141943,0.6189755582361949,1
Algeria,Bouira,2006-04,1,0,0,38.445104441413875,0.9052518023607375,25.47692406484984,0.4969505768305538,0.8019869590423854,0.7617874016229812,3
Algeria,Bouira,2006-09,1,10,1,45.693925814800636,4.795035433822172,26.488222005629794,0.46748480617894944,0.7756326352946477,0.7698602905995338,3
Algeria,Bouira,2006-11,1,0,0,73.59195497869352,3.1936962814461896,28.222254103955926,0.2657289460581549,0.6578916553086352,0.5108315830696126,1
Algeria,Bouira,2007-05,1,9,1,45.39266736565727,4.235234594352774,28.91828412657765,0.44451612865652546,0.6523261426992272,0.35087109209534095,4
Algeria,Bouira,2007-06,1,2,1,64.3291717916395,2.700328576420859,29.67852166295789,0.39935182758790766,0.5623740459783773,0.8918125370060199,3
Algeria,Bouira,2007-07,1,4,1,60.911436798076274,2.071384237949413,29.44756053023555,0.35787593406951157,0.8014197388350999,0.685572420313434,1
Algeria,Bouira,2007-08,1,4,1,46.96799304788366,4.885914532974979,27.75878161263938,0.5860944777492971,0.7398295617359065,0.7253496438979508,3
Algeria,Bouira,2007-10,2,0,0,102.87888178650651,2.9106068540991803,28.24776797717277,0.2306380199167224,0.5343173782051782,0.7540176039121409,1
Algeria,Bouira,2007-11,3,13,1,72.67838044636022,4.334367913995894,23.72773885253326,0.5233428636811008,0.6512253833747654,0.6677780530240793,1
Algeria,Bouira,2008-01,1,0,0,19.49714826684786,4.7664619818314495,24.746919579542933,0.6114965156011059,0.861424377027401,0.5825408816974493,2
Algeria,Bouira,2008-03,1,1,1,63.729086295388555,3.376773135043296,29.686380671024498,0.6536536414301621,0.6809498406624905,0.8908018165556288,1
Algeria,Bouira,2008-05,1,0,0,46.76427070463224,2.7446933925933745,29.511628460186046,0.572958297377705,0.6299709997202309,0.7365944460414244,2
Algeria,Bouira,2008-08,2,3,1,77.04866669592448,0.0175542545532531,29.17139824933326,0.3412278394291077,0.757513630179438,0.8075092569338911,2
Algeria,Bouira,2008-09,1,0,0,44.14958523134599,0.20009820369502995,25.45674971503042,0.5002537302618517,0.5811889510736233,0.5638052229131489,2
Algeria,Bouira,2008-11,1,3,1,57.70527117066202,1.0042560802555816,29.731476395831088,0.27070180545717765,0.7095213592828717,0.8428664994544479,7
Algeria,Bouira,2008-12,1,3,1,70.09974557960915,0.9300421592799762,23.516266642558925,0.258530311872388,0.7678091014254582,0.7392906313689347,2
Algeria,Bouira,2009-02,1,7,1,77.31510388340243,1.2737939759992267,30.23207942958682,0.5193120710692573,0.8419513663900311,0.7476767942673519,3
Algeria,Bouira,2009-06,1,0,0,35.994071858884475,1.524673188488304,26.21738759626233,0.6255538272921013,0.777001721111148,0.3521587462394738,0
Algeria,Bouira,2009-07,1,1,1,53.30997528318103,1.8003274677536414,32.052511219021895,0.23362406284980947,0.6537639188674258,0.6704740232718895,3
Algeria,Bouira,2009-09,2,2,1,50.50109377678088,2.102688450344383,22.435673723803546,0.2530018660666494,0.8071200693393243,0.5011300409236162,3
Algeria,Bouira,2009-10,2,0,0,46.93341534852576,0.49433169228007334,32.29021213775557,0.4828036537146784,0.8593599712283367,0.7014009995077429,1
Algeria,Bouira,2009-12,1,0,0,95.30908480562194,0.2118096597639102,25.915607012509614,0.3091059305096701,0.6911054498639758,0.6409284655848722,3
Algeria,Bouira,2010-05,1,2,1,68.09963421921911,3.369722245365117,25.86156223196477,0.5059090613888239,0.501800314193313,0.36671370402702264,5
Algeria,Bouira,2010-11,1,3,1,34.782320913299095,2.6866741242153886,27.58451645695679,0.30727191262766995,0.8523672103807376,0.6179926456596839,4
Algeria,Boumerdes,1997-02,1,14,1,78.35723894109552,2.220721011100598,24.908763261597908,0.25824098715302973,0.5661767966435004,0.5707550639431037,0
Algeria,Boumerdes,1999-12,1,1,1,102.44312394025266,3.172199705841762,26.783012996093078,0.47278749108241364,0.5505302019921493,0.7658660951901614,0
Algeria,Boumerdes,2000-03,1,5,1,80.64930521102293,4.138397036017702,24.787121204187436,0.6310975690163094,0.6230714262960126,0.6015829625942989,1
Algeria,Boumerdes,2000-04,1,5,1,29.612600680919734,2.138464545581023,24.896809407062438,0.5425609860752649,0.6519934981563045,0.5886973005596611,0
Algeria,Boumerdes,2000-05,1,5,1,50.31531854267497,3.205597325259897,28.460657850901715,0.6093625687679822,0.8197506792746608,0.7316945869754667,5
Algeria,Boumerdes,2000-06,1,5,1,85.33822298373245,4.767861119175794,24.29530351408945,0.33316758719502415,0.6556733540452515,0.7011527340917264,1
Algeria,Boumerdes,2000-07,1,5,1,45.846610687624384,4.198122479307804,24.695417294983553,0.6429893256485129,0.5195284665416733,0.8951126271800744,1
Algeria,Boumerdes,2000-08,1,1,1,68.87638856292457,2.130004052512047,22.881626250760775,0.3885195872881353,0.7543846719962448,0.5111716204470407,3
Algeria,Boumerdes,2000-09,2,4,1,75.49268106858673,3.2235841890737147,25.488207960115982,0.6262238339284967,0.7684884093720034,0.7130139412590566,0
Algeria,Boumerdes,2001-05,1,4,1,41.46139056843834,0.8853546095796988,30.934806089171765,0.43558779507436307,0.8256883683328415,0.4003551335098172,3
Algeria,Boumerdes,2001-07,1,2,1,58.809492878764,2.8026109244754496,24.462199079691096,0.3339288236802481,0.6595464322644526,0.7827364543410287,1
Algeria,Boumerdes,2002-04,3,4,1,0.0,4.906641455692214,24.805100204438276,0.3301294155133965,0.5344284304830709,0.7716933711060003,2
Algeria,Boumerdes,2002-07,2,6,1,39.51224717331421,2.5915755760126116,27.581765839444607,0.4838339421823264,0.721224911077821,0.7354924110555054,1
Algeria,Boumerdes,2002-08,2,4,1,54.948636972136796,4.638191495950736,25.88761069860142,0.23950513510342292,0.5483989530310026,0.3714304589627512,1
Algeria,Boumerdes,2002-12,3,4,1,35.044336360703014,2.0366746025163036,33.68446330004895,0.6650280972942543,0.5068301292097239,0.8925267524952838,0
Algeria,Boumerdes,2003-01,1,3,1,92.6482260786327,4.994224135923156,26.51241610597123,0.33573174784926785,0.8114333887405383,0.8655663620640204,2
Algeria,Boumerdes,2003-03,1,1,1,31.397172440787347,2.8961001761377894,28.005655038652115,0.36781240892292766,0.6613642401353537,0.5220548892812502,2
Algeria,Boumerdes,2003-04,1,1,1,51.19911026606032,0.21134497117967277,29.831306354397967,0.3166507768706164,0.7100020688249744,0.6463895306625271,3
Algeria,Boumerdes,2003-06,1,3,1,62.61481154572183,2.9337739834569403,29.773733597588553,0.2015039802803607,0.7651396811074136,0.83333218208516,1
Algeria,Boumerdes,2003-07,1,6,1,88.82546578132231,1.3728634783979832,27.69986274467214,0.5462751184043988,0.6604110666844953,0.5967863943154152,2
Algeria,Boumerdes,2003-08,2,7,1,31.282756976411214,0.16240661017947355,26.516617539941997,0.4952764505171117,0.5204526369909583,0.6594980039666526,4
Algeria,Boumerdes,2003-09,1,1,1,83.26327504309918,4.104266523473317,33.07208560913777,0.6048222700985577,0.6010974630831842,0.6619457155105399,3
Algeria,Boumerdes,2003-10,2,2,1,60.20466122039174,1.3786481849037795,26.7007191740572,0.22050538672549025,0.5777364765351782,0.6895529806497364,2
Algeria,Boumerdes,2003-11,1,2,1,40.36982697904098,3.9827427702324925,25.67492968671456,0.6643278223666601,0.8909576083297062,0.6453002154714407,0
Algeria,Boumerdes,2004-03,1,1,1,69.24206948526542,1.441087914779335,25.062453035117944,0.36544347003018274,0.7958021816101839,0.5435665337601436,4
Algeria,Boumerdes,2004-04,1,0,0,63.981193911469404,0.9716317693688714,21.819590391879732,0.6565349312528969,0.6806199993052771,0.623687618898074,3
Algeria,Boumerdes,2004-05,1,1,1,47.99566245682411,4.869677870522137,29.46484725671149,0.2535657410337698,0.5253469585830057,0.8228656090780022,2
Algeria,Boumerdes,2004-06,1,2,1,61.39604169980038,1.8082266387750978,19.95579480869752,0.5719602907348205,0.5463402089913082,0.81846200740413,0
Algeria,Boumerdes,2004-09,1,0,0,52.2937280627648,3.0068810572158022,26.982831477285238,0.48967911571616324,0.8251598277085659,0.7635274481165037,2
Algeria,Boumerdes,2005-02,1,4,1,62.27034690502496,3.0499074640723576,26.385418097185845,0.379095607626292,0.8781796375348003,0.5484645641536032,0
Algeria,Boumerdes,2005-03,1,1,1,73.24261349042094,2.802367410867509,33.71989557669434,0.23957119796650966,0.5125400737901313,0.7715835311241184,0
Algeria,Boumerdes,2005-04,2,5,1,91.72033632290704,4.573478717606073,21.505046313859122,0.5023682549233702,0.8641588490753104,0.5327138083137664,2
Algeria,Boumerdes,2005-06,1,3,1,35.24369002346302,3.3722053568343426,24.29669013904693,0.21321994153695656,0.6522254853543967,0.6984412184703588,2
Algeria,Boumerdes,2005-07,1,1,1,102.66066749312533,2.018665020524651,26.591710623955052,0.4506410495730037,0.5854530642614696,0.6404568836434635,2
Algeria,Boumerdes,2005-09,3,6,1,20.958244009549965,4.31190192262137,26.407411987592496,0.5021042878968274,0.5408929429652761,0.4800148001739003,0
Algeria,Boumerdes,2005-10,1,2,1,56.964298099288335,0.905314495579822,25.351366227569866,0.566261873643761,0.8086995767812779,0.5717269670737463,2
Algeria,Boumerdes,2005-11,1,2,1,71.76634412969153,2.7211837880520875,26.7570362717935,0.6956673171124229,0.6875641940727255,0.798217055566824,1
Algeria,Boumerdes,2005-12,2,5,1,65.61983735470065,4.7527518597187814,23.221311813390777,0.33004685675388246,0.8329695127741028,0.847651684896561,0
Algeria,Boumerdes,2006-01,1,2,1,47.546009603588125,3.1269881494020635,28.071578636984817,0.3611949106867375,0.5904628613699848,0.4231772574298123,2
Algeria,Boumerdes,2006-02,6,1,1,55.83755499285449,4.084842252374381,20.035543973767265,0.37057267340449596,0.7714272147329699,0.573728885895601,1
Algeria,Boumerdes,2006-03,3,1,1,50.139981306823344,3.2678036277259643,26.922691932368227,0.5657913559294174,0.5472486819464513,0.5601033348921767,4
Algeria,Boumerdes,2006-05,1,0,0,48.21270486111577,4.196854317689452,25.19892991720928,0.6659096341280568,0.5359002736539079,0.5934091783249649,1
Algeria,Boumerdes,2006-06,2,2,1,76.99204194042049,4.722439399226218,30.04886382826991,0.6871618747907793,0.5533599401447006,0.8859754005225331,2
Algeria,Boumerdes,2006-07,2,2,1,67.14030971930094,1.3646086376636841,32.26593321189991,0.6729056832790645,0.823560520224123,0.6112455078841379,0
Algeria,Boumerdes,2006-08,2,2,1,46.14180809478692,0.8483054062835943,26.006843493748928,0.6396915038576216,0.7622478941730559,0.798046012919509,2
Algeria,Boumerdes,2006-09,1,1,1,77.99199750866501,2.4199537516626997,31.172177787424292,0.6954886869103154,0.5663855567734633,0.6983622443885305,2
Algeria,Boumerdes,2006-10,6,9,1,66.14599041753219,3.509312134121079,26.05165115810877,0.38797286341724846,0.6539088842740741,0.36431454102990163,1
Algeria,Boumerdes,2006-11,1,0,0,76.2572423767792,1.1359562659110805,24.10162043061273,0.6741606599993532,0.8054744039025827,0.7173940806562675,3
Algeria,Boumerdes,2007-01,1,2,1,72.59257683847224,0.020507252150835376,32.23771089655686,0.5805099811979557,0.6142697557655549,0.6882354988190467,2
Algeria,Boumerdes,2007-02,1,0,0,43.420099781558555,1.7146755791835266,28.56232933420202,0.28422992976398914,0.8685054849252383,0.7550813368193174,0
Algeria,Boumerdes,2007-03,4,6,1,48.79637919606061,4.844296677338942,27.013315567829444,0.22273259393860118,0.8658411165401029,0.34466911296908154,1
Algeria,Boumerdes,2007-05,1,1,1,74.94587210246523,3.4748373030292337,29.061532425295944,0.30724197893516114,0.7211603302778894,0.4447845359777852,0
Algeria,Boumerdes,2007-06,1,0,0,72.2074053086693,2.00662721970612,27.822645105390503,0.589375562143813,0.752789707660846,0.761573213852015,0
Algeria,Boumerdes,2007-07,1,3,1,59.581968120717036,0.9628804867342017,26.792341776175444,0.515848440612942,0.761287341355132,0.5223695837462317,0
Algeria,Boumerdes,2007-08,4,30,1,62.34654766617564,1.780448368773735,23.02069551807601,0.3121781286733426,0.6033873831020302,0.8464913740932449,3
Algeria,Boumerdes,2007-12,2,4,1,85.5532979157685,0.8491971665062398,26.1883897885162,0.5709607272356796,0.6461285554895948,0.6106022453806428,1
Algeria,Boumerdes,2008-01,2,15,1,48.168572223283405,0.531529106564757,28.86976627037542,0.2706611197191015,0.5543764441959539,0.3006162801417599,0
Algeria,Boumerdes,2008-02,1,4,1,70.94194762340075,4.533711862862769,26.63168572293957,0.6109206969293473,0.8699485366615476,0.7193015777547433,2
Algeria,Boumerdes,2008-04,1,1,1,55.95614695132212,4.988251691877368,29.706977283391158,0.597080487985366,0.7895397754782209,0.6080783827578133,1
Algeria,Boumerdes,2008-05,4,8,1,55.646375935455595,0.8205721979789515,28.150965071600368,0.6862879853530242,0.518542506533059,0.49025661350923977,2
